,origin,tweet_text,tweet_text_NER,tweet_text_NER_STEM,label
3186,ARC,"الكاتب دين كونتز في كتاب ""عيون الظلام"" عام 1981، تنبأ ب انتشارا فيروس كورونا عام 2020 وتنبأ ب اجتياحة العالم ثم يختفي ويعود بعد 10 سنوات. واشار الى اهتمام الصين في الثمانينيات ب صناعة سلاح بيولوجي يسمى ""ووهان 400"" لأبعاد سياسية واقتصادية وربما يكون هو المقصود بكورونا","الكاتب  PER  في كتاب ""عيون الظلام"" عام 1981، تنبأ ب انتشارا فيروس كورونا عام 2020 وتنبأ ب اجتياحة العالم ثم يختفي ويعود بعد 10 سنوات. واشار الى اهتمام  LOC  في الثمانينيات ب صناعة سلاح بيولوجي يسمى "" MISC "" لأبعاد سياسية واقتصادية وربما يكون هو المقصود  LOC ","كاتب PER في كتاب "" عين ظلام "" عام 1981 ، تنبأ ب انتشار فيروس كورونا عام 2020 تنبأ ب اجتياح عالم ثم اختفى عاد بعد 10 سنة . أشار الى اهتمام LOC في ثمانين ب صناعة سلاح بيولوجي سمى "" MISC "" بعد سياسي اقتصادي رب كان هو مقصود LOC",False
1146,ARC,النقاب والوضوء هم الواقي من فايرس كورونا كورونا_الصين,النقاب والوضوء هم الواقي من  PER   LOC ,نقاب وضوء هم واقي من PER LOC,False
3837,4IF,صور | تجربة اللقاح الصيني المضاد ل فيروس_كورونا في البرازيل، ثاني أكثر دول العالم تضررا من الوباء. (أ ف ب)  عاجل,صور | تجربة اللقاح الصيني المضاد ل فيروس_كورونا في  LOC ، ثاني أكثر دول العالم تضررا من الوباء. (أ ف ب)  عاجل,صورة | تجربة لقاح صيني مضاد ل فيروس _ كورونا في LOC ، ثاني أكثر دولة عالم تضرر من وباء . ( أ ف ب ) عاجل,True
1418,ARC,"الشرطة الهندية تلقي القبض على أشخاص مخالفين لقرارات منع التجوال وتضعهم في سيارة إسعاف مع مريض فيروس كورونا ""حالة وهمية"" عقابا لهم لمنع تكرار هذا الخطأ"," ORG  تلقي القبض على أشخاص مخالفين لقرارات منع التجوال وتضعهم في سيارة إسعاف مع مريض فيروس كورونا ""حالة وهمية"" عقابا لهم لمنع تكرار هذا الخطأ","ORG تلقي قبض على شخص مخالف قرار منع تجوال وضع في سيارة إسعاف مع مريض فيروس كورونا "" حالة وهمي "" عقاب ل منع تكرار هذا خطأ",True
889,4IF,طبيب تخدير كندي عبقري .. يدخل تعديلات على جهاز التنفس الصناعي بحيث يجعله يقوم بعمل 9 اجهزة تنفس صناعي ويستوعب 9 مرضى .. بما يضاعف امكانيات المستشفى في استقبال حالات فيروس كورونا الى 9 اضعاف.,طبيب تخدير كندي عبقري .. يدخل تعديلات على جهاز التنفس الصناعي بحيث يجعله يقوم بعمل 9 اجهزة تنفس صناعي ويستوعب 9 مرضى .. بما يضاعف امكانيات المستشفى في استقبال حالات فيروس كورونا الى 9 اضعاف.,طبيب تخدير كندي عبقري . . دخل تعديل على جهاز تنفس صناعي حيث جعل قام عمل 9 جهاز تنفس صناعي استوعب 9 مريض . . ما ضاعف إمكانية مستشفى في استقبال حالة فيروس كورونا الى 9 اضعاف .,True
712,ARC,أعلنت الصين رسميا ومنذ ساعات قليلة عن نجاح المصل الفلسطيني التى قدمته الدكتورة منار سعدي الشناوي الى وزارةالصحة الصينية لعلاج فيروس كورونا والذي أثبت فاعليته بنسبة 100 %على اكثر من 7 حالات تم شفائهم، لتعلن الصين أن العلماءالأطباء الفلسطينيين اثبتوا للعالم أجمع أنهم هم صناع الحياة,أعلنت  LOC  رسميا ومنذ ساعات قليلة عن نجاح المصل الفلسطيني التى قدمته الدكتورة  PER  الى وزارةالصحة  LOC ية لعلاج فيروس كورونا والذي أثبت فاعليته بنسبة 100 %على اكثر من 7 حالات تم شفائهم، لتعلن  LOC  أن العلماءالأطباء  PER  اثبتوا للعالم أجمع أنهم هم صناع الحياة,أعلن LOC رسمي منذ ساعة قليل عن نجاح مصل فلسطيني التي قدم دكتور PER الى وزارةالصحة LOC ية علاج فيروس كورونا الذي أثبت فاعلية نسبة 100 % على أكثر من 7 حالة تم شفاء ، أعلن LOC أن علماءالأطباء PER اثبت عالم أجمع أن هم صانع حياة,False
1073,MFH,تعالوا ناخذ وصفه طبيعيه خلال ساعه باذن الله تنقذنا وتخلصنا من الكورونا ومن ملبوساتها وتعيد لكم عجله الحياه الطبيعيه وتحرركم من سجن الكورونا تلفون972522878900 جاهز ان اسلمها لكبار علماء الذب بالعالم ليفحصوها .,تعالوا ناخذ وصفه طبيعيه خلال ساعه باذن الله تنقذنا وتخلصنا من الكورونا ومن ملبوساتها وتعيد لكم عجله الحياه الطبيعيه وتحرركم من سجن الكورونا تلفون972522878900 جاهز ان اسلمها لكبار علماء الذب بالعالم ليفحصوها .,تعالى ناخذ وصف طبيعي خلال ساعي إذن الله أنقذ تخلص من كورونا من ملبوس أعاد ل عجل حياه طبيعيه تحرر من سجن كورونا تلفون 972522878900 جاهز ان اسلم كبير عالم ذب عالم ليفحصوها .,False
3281,MFH,ببالغ الحزن وعظيم الأسى تلقيت نبأ وفاة الكاتب المفكر والمناضل الجسور الوالد الأستاذ -على بن عبدالله الواسعي وذلك على اثر إصابته بفيروس كورونا تغمد الله الفقيد بواسع الرحمة والمغفرة وأسكنه فسيح جناته ، وألهم أهله وذويه وكافة محبيه الصبر والسلوان إنا لله وإنا إليه راجعون.,ببالغ الحزن وعظيم الأسى تلقيت نبأ وفاة الكاتب المفكر والمناضل الجسور الوالد الأستاذ - PER  وذلك على اثر إصابته بفيروس كورونا تغمد الله الفقيد بواسع الرحمة والمغفرة وأسكنه فسيح جناته ، وألهم أهله وذويه وكافة محبيه الصبر والسلوان إنا لله وإنا إليه راجعون.,بالغ حزن عظيم أسى تلقى نبأ وفاة كاتب مفكر مناضل جسر والد أستاذ - PER ذلك على اثر إصابة فيروس كورونا تغمد الله فقيد واسع رحمة مغفرة أسكن فسيح جنة ، ولي أهل ذو كافة محب صبر سلوان إن الله إن إلى راجع .,True
1445,ARC,انباء عن صدور اوامر من الحزب الشيوعي الحاكم في الصين بقتل المصابين بفايروس الكورونا الذين يخرجون من منازلهم.. كورونا الصين_كورونا,انباء عن صدور اوامر من الحزب الشيوعي الحاكم في  LOC  بقتل المصابين  PER  الذين يخرجون من منازلهم.. كورونا  LOC _كورونا,أنباء عن صدور أوامر من حزب شيوعي حاكم في LOC قتل مصاب PER الذي خرج من منزل . . كورونا LOC _ كورونا,False
3997,MFH,في الصين أي حيوان يلقاوه ياكلوه.. في الهند أي حيوان يلقاوه يعبدوه.. العرب أي حيوان يلقاوه ينتخبوه.. كورونا Algerie,في  LOC  أي حيوان يلقاوه ياكلوه.. في  LOC  أي حيوان يلقاوه يعبدوه..  PER  أي حيوان يلقاوه ينتخبوه.. كورونا  MISC ,في LOC أي حيوان يلقاوه ياكلوه . . في LOC أي حيوان يلقاوه عبد . . PER أي حيوان يلقاوه ينتخبوه . . كورونا MISC,False
2111,ARC,د.دبلوماسي تقصلنا في خبر اصابة محمد بن زايد ب كورونا,د.دبلوماسي تقصلنا في خبر اصابة  PER  ب كورونا,د . دبلوماسي تقصل في خبر إصابة PER ب كورونا,False
292,4IF,الرئيس ترمب يعيد التغريد عن تقرير بريطاني بشأن نجاح اختبارات جامعة_أوكسفورد حول لقاح كورونا .. إذا مرت المرحلة الثالثة والنهائية من الاختبارات بنجاح فسيكون اللقاح متوفرا في الأسواق في سبتمبر  العربية,الرئيس ترمب يعيد التغريد عن تقرير بريطاني بشأن نجاح اختبارات  LOC  حول لقاح كورونا .. إذا مرت المرحلة الثالثة والنهائية من الاختبارات بنجاح فسيكون اللقاح متوفرا في الأسواق في سبتمبر  العربية,رئيس ترمب أعاد تغريد عن تقرير بريطاني شأن نجاح اختبار LOC حول لقاح كورونا . . إذا مر مرحلة ثالث نهائي من اختبار نجاح كان لقاح متوفر في سوق في سبتمبر عربي,True
2146,ARC,عاجل: إعلام العدو : إصابة ولي عهد أبو ظبي محمد بن زايد بفيروس كورونا تابعوا البث المباشر لقناة المنار *موقع قناة المنار لبنان* * الإع الميداني لام 11 *,عاجل: إعلام العدو : إصابة ولي عهد  PER  بفيروس كورونا تابعوا البث المباشر لقناة المنار *موقع قناة  LOC * * الإع الميداني لام 11 *,عاجل : إعلام عدو : إصابة ولي عهد PER فيروس كورونا تابع بث مباشر قناة منار * موقع قناة LOC * * إع ميداني لم 11 *,False
850,MFH,تنعى رابطة_أطباء_النساء_والولادة_الكويتية الزميل الدكتور- طارق حسين سائلين المولى عز وجل أن يرحمه و يسكنه فسيح جناته و يلهم ذويه الصبر و السلوان كورونا_الكويت,تنعى رابطة_أطباء_النساء_والولادة_الكويتية الزميل الدكتور-  PER  سائلين المولى عز وجل أن يرحمه و يسكنه فسيح جناته و يلهم ذويه الصبر و السلوان كورونا_الكويت,تنعى رابطة _ طبيب _ نساء _ ولادة _ كويتي زميل دكتور - PER سائل مولى عز جل أن رحم و سكن فسيح جنة و ألهم ذو صبر و سلوان كورونا _ كويت,True
