,Unnamed: 0,origin,tweet_text,label
4558,4558,MFH,ايران_تصدر_كورونا_للخليج اللي يسافر لإيران يعتبر خاين لوطنة وأرضة أتمنى من دولتنا تسوي ربط مع دول الخليج لمعرفة وجهات سفر ذهاب المواطنين,False
4559,4559,ARC,عاجل .. من القناة الصينية الأولى دخول 20 مليون صيني في الدين الإسلامي بعد أن ثبت أن وباء كورونا لا يصيب المسلمين . الله أكبر الحمد لله على نعمة الإسلام,False
4560,4560,ARC,الغبار نعمة من الله سبحانه يزيل الفيروسات الضارة و البكتيريا الضاره لعله خيرا من الله في إبعاد هذا البلاء كورونا تعليق_الدراسة,False
4561,4561,4IF,روسيا تعلن عن اول لقاح لفايروس كورونا في العالم وابنة الرئيس اروسي أول المجربين للقاح روسيا كورونا coronavirus Corona ibdanow,False
4562,4562,ARC,أعلنت الصين رسميا ومنذ ساعات قليلة عن نجاح المصل الفلسطيني التى قدمته الدكتورة منار سعدي الشناوي الى وزارة الصحة الصينية لعلاج فيروس كورونا والذي أثبت فاعليته بنسبة 100 % على اكثر من 7 حالات تم شفائهم، لتعلن الصين أن العلماء الأطباء الفلسطينيين اثبتوا للعالم أنهم هم صناع الحياه,False
4563,4563,4IF,عاجل | الرئيس الروسي يعلن عن انتاج بلاده لاول لقاح ضد فيروس كورونا روسيا,True
4564,4564,4IF,خبر زائف هذه ليست صورة ابنة الرئيس الروسي خلال تلقيها لقاح كورونا. إليك تحقق مسبار  اخبار اخبار_العالم روسيا بوتين كورونا كوفيد_19 علاج_كورونا منصة_مسبار عاجل,False
4565,4565,ARC,للأسف وثيقة فاضحة من هيئة الطيران القطري تبين سبب انتشار وباء كورونا في قطر بشكل خطير. هل يعقل منع السفر الى الكويت وعمان واستثناء ايران و تركيا ؟ في منتهى الإهانة للبلد,False
4566,4566,4IF,لقاح مودرنا الأمريكي يظهر نتائج مبشرة صدى_البلد البلد كورونا,True
4567,4567,ARC,الصين: المدخنين هم الأكثر تشافي من مرض كورونا,False
4568,4568,4IF,رسميا: سيتم بدء إنتاج لقاح فيروس كورونا الروسي الذي أعلن عنه بوتين في شهر سبتمبر المقبل، وتم طلب مليار جرعة من قبل 20 دولة لحد اللحظة.,False
4569,4569,4IF,س. هل تحمي اللقاحات المضادة للالتهاب الرئوي من فيروس_كورونا المستجد؟ ج. لا. لقاحات الالتهاب الرئوي لا تحمي من فيروس كورونا المستجد. هذا الفيروس جديد ومختلف ويحتاج لقاحا خاصا به. الباحثون يعملون على تطوير لقاح مضاد لهذا الفيروس. coronavirus outbreak WHO,True
4570,4570,4IF,فيسبوك تحذف اي خبر عن لقاح كورونا الروسي وتصنف الاخبار على انها اخبار زائفة وخطر على الصحة العامة. ايضا قامت بتقييد بعض حسابات RT روسيا واي صفحات تتداول الاخبار.. الوضع العام الاعلامي والاقتصادي في امريكا قاسي ولايتحمل رؤية نجاح دول غيرهم لقاح_كورونا روسيا,False
4571,4571,4IF,حديث تتناقله وسائل إعلام مختلفة:أن كبير الأطباء الروس Professor Alexander Chuchalin استقال من منصبة رفضا لتسجيل اللقاح الروسي ل COVID-19 قبل التأكد علميا من سلامته وهذا يعد انتهاكا جسيما لأخلاقيات مهنة الطب ..,True
4572,4572,MFH,تسجيل 179 حالة جديدة مؤكدة لفيروس كورونا في الجزائر العدد الإجمالي للإصابات 4474 حالة تسجيل 4 حالات وفاة بفيروس كورونا خلال 24 ساعة الأخيرة العدد الإجمالي للوفيات 463 تسجيل 64 حالة شفاء جديدة من فيروس كورونا العدد الإجمالي للحالات التي تماثلت للشفاء 1936,True
4573,4573,4IF,وتحدث كذلك وزير الصحة الألماني ينس سبان، اليوم الأربعاء، إن اللقاح الروسي لمرض «كوفيد-19» الناجم عن فيروس كورونا المستجد لم يختبر على نحو كاف، مضيفا أن الهدف هو ابتكار منتج آمن وليس أن يكون بلد ما الأول في توفير لقاح للناس فحسب. الرؤية_بلا_حدود,True
4574,4574,4IF,معدلات الإصابة بكورونا ترتفع عند الرجال، وخصوصا المسنين وتتسبب في موتهم أكثر من النساء. فما السبب؟ لقاح إصابة مناعة كورونا فيروس,True
4575,4575,4IF,"لقاح غير مكتمل، افضل من لا لقاح بالمرة!! هذا مايروج له بروسيا وخاصة بعد اعلان بوتين عن انتاج لقاح لفايروس كورونا وفي الحقيقة ان ""اللقاح الغير مكتمل أسوأ من عدم وجود لقاح"" الفيروس المستخدم في اللقاح_الروسي هو فيروس adenovirus وهي طريقة قديمة جدا لانتاج اللقاحات 2",False
4576,4576,ARC,تم تأكيد إصابة البابا فرنسيس بفاريروس كورونا,False
4577,4577,MFH,الامارات عندي وصفه طبيعيه ناجحه 100-100 تقضي على الكورونا بالمهد، انا جاهز ان اسلمها لكبار علماء الطب لكي يفحصوها تلفون للاستفسار 972522878900 انا جاهز ان اعقد صفقه مع العالم كله لاخراجهم من الفيروس بالوصفه الطبيعيه ، مجربه على البشر وعلى الحيوان .,False
4578,4578,MFH,وزارة الصحة تعلن عن خروج 578 مواطن من الحجر الصحي.. وذلك بعد التأكد من خلوهم من فايروس كورونا المستجد وانقضاء فترة الحجر الصحي. الكويت,True
4579,4579,MFH,لاحول ولاقوة الا باالله وإنا لله وإنا إليه راجعون اللهم اغفر له وأرحمه وتجاوز عنه وأدخله في جناتك الفردوس الاعلى وألهم أهله وذويه الصبر والسلوان كورونا_في_الكويت فيروس_كورونا,True
4580,4580,MFH,بعد شقيقته التي توفيت بذات المرض .. القدر يخطف شقيق الكابتن حسين عبد الواحد بسبب مرض كورونا المستجد ! تعازينا الحارة للكابتن ورحم الله فقيدهم والهمهم الصبر والسلوان فأنا لله وانا اليه راجعون الفاتحة,True
4581,4581,MFH,عاجل | الجزائر تسجل 20 حالة وفاة و69 إصابة جديدة بفيروس كورونا خلال 24 ساعة,True
4582,4582,ARC,وش_تعلمت_من_كورونا كورونا_الجديد معلومه لاتهمك .. كل مائه عام ينتشر وباء غامض عام 1720 انتشر الطاعون وكان بسبب القوارض عام 1820 الكوليرا بسبب الارز الملوث عام 1920 الانفلونزا الاسبانيه وهي الاشد فتكا انتشرت بين الجيوش عام 2020 كورونا ويقال بسبب خفاش,False
4583,4583,MFH,د.الحمادي: لا يوجد دليل علمي يثبت أن فيروس_كورونا_المستجد ينتقل من خلال السباحة في مياه البحر أو أحواض السباحة، ولكن يجب الالتزام بالإجراءات الوقائية والتباعد الجسدي حول أماكن السباحة. (مكتب الاتصال لحكومة الإمارات) الشارقة24,True
4584,4584,4IF,"قال الدكتور ستيفن هان مفوض إدارة الغذاء والدواء الاميركية في مقابلة صحفية أن وكالته ستكون على استعداد للموافقة على نشر لقاح فيروس كورونا قبل اتمام المرحلة 3 السريرية إذا وجدت الوكالة أنه من ""المناسب"" القيام بذلك.",False
4585,4585,ARC,أول إصابة مؤكدة في الدول العربية بفيروس كورونا في بلد خليجي الإمارات تتأ.. via,True
4586,4586,4IF,في وقت يجري فيه خبراء بلاده أول تجربة للقاح كورونا على البشر.. ترمب يحاول الاستحواذ على لقاح ألماني، وبرلين ترد : ألمانيا ليست للبيع!,True
