,Unnamed: 0,origin,tweet_text,label,tweet_text_NER
4715,4715,4IF,الرئيس ترمب: محاولة الصين قرصنة معلومات تجارب لقاح فيروس كورونا ليس جديدا ونحن نراقب ذلك عن كثب.,False,الرئيس ترمب: محاولة  LOC  قرصنة معلومات تجارب لقاح فيروس كورونا ليس جديدا ونحن نراقب ذلك عن كثب.
4716,4716,ARC,عاجل .. إصابة ولي عهد الإمارات محمد بن زايد بفيروس كورونا,False,عاجل .. إصابة ولي عهد الإمارات  PER  بفيروس كورونا
4717,4717,MFH,منظمة الصحة العالمية: من الخطأ الاعتقاد بأن كورونا سيختفي بالصيف كورونا_مصر,True, ORG : من الخطأ الاعتقاد بأن كورونا سيختفي  MISC 
4718,4718,MFH,مقطع مسرب لفريق عمل ترامب وهم يتحدثون عن كورونا_فايروس علي أنة خدعة وبأن اللقاح موجود وبأنهم ملقحون ضدة فلا داعي للبس الكمامات عندما لا يكون البث شغالا ، وبأن الاعداد التي تنقل علي وسائل الإعلام ماهي إلا اعداد مضاعفة من أجل ترسيخ مفهوم إنتشار الفايروس في أمريكا.,False,مقطع مسرب لفريق عمل  MISC  وهم يتحدثون عن كورونا MISC  علي أنة خدعة وبأن اللقاح موجود وبأنهم ملقحون ضدة فلا داعي للبس الكمامات عندما لا يكون البث شغالا ، وبأن الاعداد التي تنقل علي وسائل الإعلام ماهي إلا اعداد مضاعفة من أجل ترسيخ مفهوم إنتشار الفايروس في  LOC .
4719,4719,MFH,الكورونا تقترب.. سنموت بعد قليل لبنان,False,الكورونا تقترب.. سنموت بعد قليل  LOC 
4720,4720,ARC,كورونا.. إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه.. ويايمني مايهزك شي,False,كورونا.. إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من  LOC  إلى  LOC  (  LOC  ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه.. ويايمني مايهزك شي
4721,4721,ARC,التدخين يزيد من خطر التهابات الجهاز التنفسي ، ويضعف جهاز المناعة ، وهو سبب رئيسي لعدد من الحالات الصحية المزمنة ، بما في ذلك مرض الانسداد الرئوي المزمن وأمراض القلب والسكري. وبالتالي تضع تلك العوامل المدخنين في خطر أكبر عند مواجهتهم لفيروس كورونا كوفيد_19,True,التدخين يزيد من خطر التهابات الجهاز التنفسي ، ويضعف جهاز المناعة ، وهو سبب رئيسي لعدد من الحالات الصحية المزمنة ، بما في ذلك مرض الانسداد الرئوي المزمن وأمراض القلب والسكري. وبالتالي تضع تلك العوامل المدخنين في خطر أكبر عند مواجهتهم لفيروس  MISC _19
4722,4722,ARC,تعرف على طريقة علاج مصابي فيروس كورونا باستخدام البلازما وقاية_وأمان StayAtHome,True,تعرف على طريقة علاج مصابي فيروس كورونا باستخدام البلازما وقاية_وأمان  MISC 
4723,4723,ARC,الإمارات_العربية_المتحدة كانت أول دولة عربية تعلن عن وجود إصابة بفيروس كورونا المستجد على أراضيها، لكن الفيروس وصل إلى 7 دول عربية أخرى حتى تاريخ 26 فبراير. إليكم مستجدات_انتشار_الفيروس في كل منها بإيجاز. مستجدات_انتشار_كورونا,True, LOC  LOC  كانت أول دولة عربية تعلن عن وجود إصابة بفيروس كورونا المستجد على أراضيها، لكن الفيروس وصل إلى 7 دول عربية أخرى حتى تاريخ 26 فبراير. إليكم مستجدات_انتشار_الفيروس في كل منها بإيجاز. مستجدات_انتشار_كورونا
4724,4724,ARC,هل_تعلم ان جميع الأعمار يمكن أن يصيبها فيروس_كورونا ، لكن الاكثر عرضة للإصابة هم كبار السن وأصحاب الأمراض المزمنة والحوامل تطبيق_الراجحي_الجديد ببجي اتفاق_الرياض كم_زاد_وزنك_بالحجر تلفزيون_العسيري الصين الامارات وزارة_الصحة الرياض لبنان_ينتفض صيدلية_بيت_الادوية,True,هل_تعلم ان جميع الأعمار يمكن أن يصيبها فيروس_كورونا ، لكن الاكثر عرضة للإصابة هم كبار السن وأصحاب الأمراض المزمنة والحوامل تطبيق_الراجحي_الجديد ببجي اتفاق_ LOC  كم_زاد_وزنك_بالحجر تلفزيون_العسيري  LOC  الامارات وزارة_الصحة  LOC   LOC _ينتفض صيدلية_بيت_الادوية
4725,4725,ARC,"اندونيسيا تطلق ""أشباحا"" في الشوارع للوقاية من كورونا مثل الكويت قديما اهلنا يخرعون العيال ب حمارة القايلة",True," LOC  تطلق ""أشباحا"" في الشوارع للوقاية من كورونا مثل  LOC  قديما اهلنا يخرعون العيال ب حمارة القايلة"
4726,4726,MFH,الفرق بينك وبين اللي معو كورونا، انه هو عمل فحص وإنت لا.,False,الفرق بينك وبين اللي معو كورونا، انه هو عمل فحص وإنت لا.
4727,4727,4IF,"15,000 متطوع من 107 جنسيات مختلفة يشاركون حاليا في المرحلة الثالثة من تجارب لقاح فيروس كوفيد_19 غير النشط في دولة الإمارات، ما يمثل قفزة نوعية نحو تطوير أول لقاح آمن وفعال للوباء نتصدر_المشهد نلتزم_لننتصر CommitToWin COVID19",True,"15,000 متطوع من 107 جنسيات مختلفة يشاركون حاليا في المرحلة الثالثة من تجارب لقاح  MISC _19 غير النشط في دولة الإمارات، ما يمثل قفزة نوعية نحو تطوير أول لقاح آمن وفعال للوباء نتصدر_المشهد نلتزم_لننتصر Commit MISC 19"
4728,4728,ARC,المسلمين في الهند في اضطهاد كبير وسائل الإعلام تتهمهم بنشر فيروس_كورونا وهناك مستشفيات ترفض استقبال المصابين من كورونا وهجوم على المساجد ويتعرضون للطرد من منازلهم والتشريد في الشوارع. اتكلموا عن اخواتنا المسلمين المستضعفين في كل مكان وصل صوتهم للعالم,False, PER  في  LOC  في اضطهاد كبير وسائل الإعلام تتهمهم بنشر فيروس_كورونا وهناك مستشفيات ترفض استقبال المصابين من كورونا وهجوم على المساجد ويتعرضون للطرد من منازلهم والتشريد في الشوارع. اتكلموا عن اخواتنا  PER  المستضعفين في كل مكان وصل صوتهم للعالم
4729,4729,ARC,في الإكوادور الجثث ملقاه علي الارض. تركتها السلطات بذلك الوضع. لم يفعل أحد شيئا. فيروس كورونا يجتاح الإكوادور ويسيب كارثة غير مسبوقة,True,في  LOC  الجثث ملقاه علي الارض. تركتها السلطات بذلك الوضع. لم يفعل أحد شيئا. فيروس كورونا يجتاح  LOC  ويسيب كارثة غير مسبوقة
4730,4730,MFH,الصحة البحرينية: خروج 12 شخصا من الحجر الصحي بعد خلوهم من كورونا  كورونا,True,الصحة البحرينية: خروج 12 شخصا من الحجر الصحي بعد خلوهم من  LOC 
4731,4731,MFH,تعلن وزارة_الصحة عن وفاة مواطنة مصابة بمرض كورونا كوفيد19 وتبلغ من العمر 65 عاما ليبلغ عدد الوفيات من هذا المرض بالسلطنة إحدى وثلاثين (31) وفاة. وتتقدم وزارة_الصحة إلى ذوي الفقيدة بخالص العزاء والمواساة سائلة الله سبحانه أن يلهم أهلها وذويها الصبر والسلوان,True,تعلن وزارة_الصحة عن وفاة مواطنة مصابة بمرض  LOC 19 وتبلغ من العمر 65 عاما ليبلغ عدد الوفيات من هذا المرض بالسلطنة إحدى وثلاثين (31) وفاة. وتتقدم وزارة_الصحة إلى ذوي الفقيدة بخالص العزاء والمواساة سائلة الله سبحانه أن يلهم أهلها وذويها الصبر والسلوان
