,origin,tweet_text,label
3946,MFH,أقرأ الخبر : جونسون : لا مفر من موجة ثانية من كورونا وقد نفرض قيودا جديدة – بوابة الشر [رابط] # news # worldnews # اخبار _ عالمية,True
2284,4IF,الأولوية للمصريين ثم الأفارقة . . رئيس اللجنة العلمية لمواجهة # كورونا في وزارة الصحة يشير إلى اقتراب إنتاج لقاح مصري مضاد لفيروس كورونا بمساعدة شركات صينية ، نهاية العام الجاري ماذا تتوقع أن يكون اسم اللقاح المصري ؟ [رابط] [رابط],True
2567,4IF,# منظمة _ الصحة _ العالمية تحض الدول على الانضمام لبرنامج اللقاح المشترك ل # كورونا # أخبار _ الآن [رابط],True
3656,ARC,فايروس # كورونا خطير جدا وسريع في الانتشار ولا يعرف الأجواء الحاره أو الباردة أو غيره يتنقل في الكرة الأرضية من الشمال الى الجنوب ومن الشرق الى الغرب بسرعة هائله وبقائك في البيت والابتعاد عن التجمعات هي منظومتك الدفاعية حماك الله يا # وطني # COVID2019 # فيروس _ كورونا,True
1335,ARC,# الشلولو من اكفأ مضادات # الكورونا وغيرها من # الفيروسات من # الكفته للشلولو ياقلب لاتحزن # كورونا _ مصر # اغلاق _ مدينه _ الانتاج,False
1432,MFH,اليوم في 9 تموز نتيجة مباراة الكورونا المحلي : # كورونا 173 - 0 وزير الصحة # كورونا _ لبنان # سنموت _ بعد _ قليل # لا _ داعي _ للهلع [رابط],False
3648,MFH,# السويد عندي وصفه طبيعيه ناجحه 100 - 100 تقضي على الكورونا بالمهد ، انا جاهز ان اسلمها لكبار علماء الطب لكي يفحصوها تلفون للاستفسار 972522878900 انا جاهز ان اعقد صفقه مع العالم كله لاخراجهم من الفيروس بالوصفه الطبيعيه ، مجربه على البشر وعلى الحيوان .,False
3731,ARC,رسالة جديدة من الدكتور فاروق عبدالقادر حول التدخين ومساهمته في فرص الإصابة ب # فيروس _ كورونا,True
3433,ARC,"المؤلف الأمريكي دين كوينز في روايته عيون الظلام لعام 1981 وتنبؤه بفايروس "" Wuhan - 400 "" فيروس كورونا "" كوفيد 19 "" بعد تعديل الرواية ! # كورونا",False
3776,ARC,[مستخدم] [مستخدم] [مستخدم] بشكل عام من المعروف أن فيروسات كورونا العامة لا تعيش لفترة طويلة على أسطح الأشياء مثل الرسائل أو الطرود ، وبناء على نتائج الدراسات الأولية فإن الفيروس لاينتقل عن طريق البضائع والطرود القادمة من الصين . عافاكم الله,True
1456,4IF,مراكز اللقاحات في منطقة # الجوف تواصل استقبال المواطنين والمقيمين المسجلين في # تطبيق _ صحتي ، ولديهم مواعيد لتلقي الجرعة الأولى من # لقاح _ كورونا . للحصول على اللقاح التسجيل عبر تطبيق صحتي : [رابط] [رابط],True
4742,ARC,# الصين تعلن إغلاق المستشفى المؤقت الذي قامت ببناءه في منطقة ووهان وخروج جميع المرضى منه ، بعد تعافيهم من # كورونا أو نقلهم إلى مستشفى آخر . أثبتت بكين أنها دولة مؤسسات عملاقة وكان الفيروس إختبار حقيقي لمدى تماسك الشعب الصيني مع حكومته وقدرتهما على تجاوز أخطر أزمة في العقود الأخيرة,True
2384,ARC,🔥 عاجل من القناة الصينيه الأولى 🔥 دخول 20 مليون صيني في الدين الإسلامي بعد أن ثبت أن وباء كورونا لايصيب المسلمين الله أكبر الحمد لله على نعمة الإسلام # كورونا,False
3939,4IF,في تطور بارز على مستوى الجهود العالمية الرامية إلى مواجهة فيروس # كورونا المستجد ، أعلنت شركة جونسون أند جونسون العملاقة أنها أبرمت صفقة بقيمة مليار دولار مع الحكومة الأميركية بهدف توفير أكثر من مليار جرعة من لقاح تجري عليه اختبارات لمحاربة كورونا .,True
4336,4IF,شاهد _ _ الآن ابنة # بوتين تتلقى حقنة 💉 بأول تطعيم في العالم 🌏 ضد فيروس # كورونا [رابط],True
1878,ARC,هام وخطير : أنباء عن وفاة طفل ب # فيروس _ كورونا في مشفى # المجتهد في # دمشق ، وإصابة خالة الطفل التي كانت برفقته ، وتم عزل القسم التي توجد فيه الخالة ، وشوهد الطبيب المعالج يبكي خوفا بسبب سعال الطفل بوجهه ، قبل أن يتم تشخيص المرض ! ! وتكتم شديد . # دمشق # كورونا,False
4399,MFH,# الكورونا _ والعالم عندي وصفه تخرجع جميع المصابين بالعالم خلال ساعه ، جاهز ان اسلمها لكبار علماء الطب ليتحققوا مما اقول . تلفون 972522878900 . وصفه ناجحه 100 - 100,False
1075,4IF,ما فعالية لقاح سبوتنيك المضاد لكورونا ؟ شاهد هذا التقرير ! # سبوتنيك # لقاح _ كورونا # اللقاح _ الروسي # روسيا # بوتين # كورونا # فيروس _ كورونا # ألسومرية [رابط],True
3755,MFH,الفرق بينك وبين اللي معه كورونا ، انه هو عمل فحص وإنت لا . وبس يعطيكو الف عافية,False
2042,MFH,هل تعافى الرئيس الجزائري # عبد _ المجيد _ تبون من إصابته بفيروس # كورونا ؟ [رابط],True
2644,MFH,بعد اختفاء دام لأشهر . . أول ظهور للرئيس # الجزائرى بعد تعافيه من # كورونا # عبدالمجيد _ تبون [رابط] [رابط],True
166,MFH,وزير الصحة قال # لا _ داعي _ للهلع . . وصل # فيروس _ كورونا على # لبنان . حاكم مصرف لبنان قال # لا _ داعي _ للهلع بموضوع الليرة ! صارت # الليرة _ اللبنانية ب 2500 والله يستر من الجاي # سنموت _ بعد _ قليل,False
2380,MFH,اي شخص لايفصح عن سفره لايران خلال هذي المهله ( 48 ساعة ) التي منحتها الدوله يعتبر متأمر على وطنه خائن وعميل # الوطن _ خط _ أحمر 🇸 🇦 🇸 🇦 🇸 🇦 🇸 🇦 🇸 🇦 🇸 🇦 🇸 🇦 # ايران _ تصدر _ كورونا _ للخليج,False
4017,ARC,حاربوا الكورونا بالثوم . # الكويت _ كورونا,False
1391,MFH,متى يجب عليك غسل اليدين ⁉ . . . # الوقايه _ من _ كورونا # جمعية _ طهور [رابط],True
1375,MFH,# عاجل الولايات المتحدة تسمح باستخدام علاج ريجينيرون بمواجهة كوفيد - 19,True
422,ARC,خبير صيني يجزم ويؤكد ان استنشاق بخار الماء يقتل فيروس كورونا 100 % اذا كان موجود في الرئتين أو الحنجرة أو الأنف فالفيروس لا يحتمل درجة حرارة بخار الماء الدافئة . . ارجو نشر هذه المعلومه في صفحتكم وعلى أوسع نطاق,False
95,4IF,💡 هل تعلم ؟ السباق العالمي لإيجاد لقاح كورونا يشمل 140 مختبر ، منها 25 وصل مرحلة التجارب السريرية ، أهمها : - اوكسفورد البريطاني وصل مرحلة 3 والأخيرة وسيصنع ملياري جرعة . - موديرنا الأمريكي سيجتاز مرحلة 2 قريبا . - فايزر الألماني - الصيني وصل المرحلة 2 . 👇 [رابط],True
4798,ARC,هذا هو الوقت الأفضل للإقلاع عن التدخين لحماية نفسك من # فيروس _ كورونا,True
3576,4IF,عاجل | السفير الروسي ل « الأنباء » : بدء استخدام لقاح « كورونا » في أكتوبر و 20 دولة مستعدة للحصول على مليار جرعة [رابط] # الكويت # كورونا [رابط],True
4460,MFH,مش زعلان إلا على لكبرت شفافها و حتلبس كمامة 😂 😂 😂 # سنموت _ بعد _ قليل # لا _ داعي _ للهلع # كورونا,False
2407,ARC,أكدت اليوم [مستخدم] ظهور أولى حالات فيروس كورونا المستجد في إقليم شرق المتوسط ، بالإمارات العربية المتحدة . عقب تأكيد [مستخدم] في 29 يناير . كان 4 أفراد من نفس العائلة من مدينة ووهان الصينية وصلوا إلى الإمارات في بداية يناير 2020 ، وتم إدخالهم المستشفى بعد تأكد إصابتهم ب # فيروس _ كورونا,True
